source,source_id,name,city,address,latitude,longitude,phone,website,rating,review_count,opening_hours,price_range,tags,licensed,detail_url,lastmod,google_place_id,google_phone,google_website,google_hours,google_rating,google_user_ratings,google_maps_uri,google_returned_address,google_match_confidence
weed_th,a554fec6-a751-41a2-abab-71b0b30649a7,กระท่อม - กัญ ทางออกสกล - YUNRANG,Udon Thani,"99 Tambon Ban Lueam, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",,,,,5.0,7,,,,,https://weed.th/shop/a554fec6-a751-41a2-abab-71b0b30649a7/udon-thani/%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B9%88%E0%B8%AD%E0%B8%A1-%E0%B8%81%E0%B8%B1%E0%B8%8D-%E0%B8%97%E0%B8%B2%E0%B8%87%E0%B8%AD%E0%B8%AD%E0%B8%81%E0%B8%AA%E0%B8%81%E0%B8%A5-yunrang,2026-05-24T04:35:43.928Z,ChIJez6XCsydIzER15I33vbSvVI,,https://lin.ee/yXoK8cN,Monday: 8:00 AM – 12:00 AM | Tuesday: 8:00 AM – 12:00 AM | Wednesday: 8:00 AM – 12:00 AM | Thursday: 8:00 AM – 12:00 AM | Friday: 8:00 AM – 12:00 AM | Saturday: 8:00 AM – 12:00 AM | Sunday: 8:00 AM – 12:00 AM,3.9,7,https://maps.google.com/?cid=5962153439440376535&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"229 1, Tambon Nong Bua, เมือง Chang Wat Udon Thani 41000, Thailand",high
weed_th,adfb986e-a3cd-425d-a28a-532d63e8111d,Fulltank Cannabisshop ร้านกัญชา,Udon Thani,"189 Tambon Kumphawapi, Amphoe Kumphawapi, Chang Wat Udon Thani 41110, Thailand",,,,,5.0,6,,,,,https://weed.th/shop/adfb986e-a3cd-425d-a28a-532d63e8111d/udon-thani/fulltank-cannabisshop-%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%81%E0%B8%B1%E0%B8%8D%E0%B8%8A%E0%B8%B2,2026-05-24T04:35:04.547Z,ChIJ4dzolb0RIzER0ws-Xd1r_iI,093 345 4222,,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,4.4,5,https://maps.google.com/?cid=2521571439870348243&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"189 Tambon Kumphawapi, Amphoe Kumphawapi, Chang Wat Udon Thani 41110, Thailand",high
weed_th,7e9e6a14-caf8-4d58-80e4-74ce7beaf571,God Cannabis,Udon Thani,"212 6 Thanon Udondutsadi, Tambon Mak Khaeng, อ.เมือง Chang Wat Udon Thani 41000, Thailand",,,,,5.0,22,,,,,https://weed.th/shop/7e9e6a14-caf8-4d58-80e4-74ce7beaf571/udon-thani/god-cannabis,2026-05-24T04:34:21.082Z,ChIJ6x2Jhu9JYEERxFEDuWsyGyI,081 651 2463,,Monday: 1:00 – 10:00 PM | Tuesday: 11:30 AM – 10:00 PM | Wednesday: 11:30 AM – 10:00 PM | Thursday: 11:30 AM – 10:00 PM | Friday: 11:30 AM – 10:00 PM | Saturday: 11:30 AM – 10:00 PM | Sunday: 11:30 AM – 10:00 PM,5,22,https://maps.google.com/?cid=2457613459907629508&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"212 6 Thanon Udondutsadi, Tambon Mak Khaeng, อ.เมือง Chang Wat Udon Thani 41000, Thailand",high
weed_th,1b434617-cab0-4a9d-87c6-1b2117a08e93,Faed-Nrk Cannabis Farmer (กัญชาคุณภาพ)🪴🥦🧑‍🌾💚,Udon Thani,"8/2 ม.1 ถ.นิตโย Soi Nongbua, Tambon Mak Khaeng, เมือง Chang Wat Udon Thani 41000, Thailand",,,,,5.0,8,,,,,https://weed.th/shop/1b434617-cab0-4a9d-87c6-1b2117a08e93/udon-thani/faed-nrk-cannabis-farmer-%E0%B8%81%E0%B8%B1%E0%B8%8D%E0%B8%8A%E0%B8%B2%E0%B8%84%E0%B8%B8%E0%B8%93%E0%B8%A0%E0%B8%B2%E0%B8%9E,2026-05-24T04:34:18.480Z,ChIJjy7a6ol3IzER9MjBvlVQI3g,098 613 4600,https://www.facebook.com/share/1AJRf77iDb/,Monday: 7:00 AM – 5:00 AM | Tuesday: 7:00 AM – 5:00 AM | Wednesday: 7:00 AM – 5:00 AM | Thursday: 7:00 AM – 12:00 AM | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: 7:00 AM – 5:00 AM,5,6,https://maps.google.com/?cid=8656851237939038452&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"8/2 ม.1 ถ.นิตโย Soi Nongbua, Tambon Mak Khaeng, เมือง Chang Wat Udon Thani 41000, Thailand",high
weed_th,769702e4-aa78-41bc-a1bc-548247a58c79,Flower Box Udon,Udon Thani,"80/41 Soi Jintakarm, Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",,,,,5.0,10,,,,,https://weed.th/shop/769702e4-aa78-41bc-a1bc-548247a58c79/udon-thani/flower-box-udon,2026-05-03T23:02:01.791Z,ChIJjzxEM26dIzERk8mQazmRUa4,096 649 1532,,Monday: 7:00 AM – 10:00 PM | Tuesday: 7:00 AM – 10:00 PM | Wednesday: 7:00 AM – 10:00 PM | Thursday: 7:00 AM – 10:00 PM | Friday: 7:00 AM – 10:00 PM | Saturday: 7:00 AM – 10:00 PM | Sunday: 7:00 AM – 10:00 PM,4.8,81,https://maps.google.com/?cid=12560980511516838291&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"120 Pajaksinlapacom Rd, Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",high
weed_th,323182e7-9ee0-4eb6-908e-483422663671,! 420KHOT!HIGH SHOP สวนหน้าบ้านฟาร์ม,Udon Thani,"Thanon Mittraphap, Tambon Ban Chan, เมือง Chang Wat Udon Thani 41000, Thailand",,,,,5.0,2,,,,,https://weed.th/shop/323182e7-9ee0-4eb6-908e-483422663671/udon-thani/420khothigh-shop-%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9F%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%A1,2026-05-24T04:33:52.678Z,ChIJKTjI3R6dIzERKAN7-c8WBHE,065 017 1549,https://lin.ee/ZCcFfNk,Monday: 5:00 PM – 4:00 AM | Tuesday: 5:00 PM – 4:00 AM | Wednesday: 5:00 PM – 4:00 AM | Thursday: 5:00 PM – 4:00 AM | Friday: 5:00 PM – 4:00 AM | Saturday: 5:00 PM – 4:00 AM | Sunday: 5:00 PM – 4:00 AM,5,7,https://maps.google.com/?cid=8143659108692329256&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"44/35 Tambon Mak Khaeng, อุดรธานี Chang Wat Udon Thani 41000, Thailand",high
weed_th,2b12091a-dee8-46dc-90c3-88dcbe9e0456,บ้านกัญชา 420,Udon Thani,"57 บ้านดงอุดม ต ซ. หนองบัว Mueang Udon Thani District, Udon Thani 41000, Thailand",,,,,4.8,9,,,,,https://weed.th/shop/2b12091a-dee8-46dc-90c3-88dcbe9e0456/udon-thani/%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%81%E0%B8%B1%E0%B8%8D%E0%B8%8A%E0%B8%B2-420,2026-05-03T23:02:01.791Z,ChIJvRtDHQCdIzERL8d7CryQ7WA,098 241 4764,https://www.facebook.com/share/1BqDb5FZYf/,Monday: 5:00 PM – 5:30 AM | Tuesday: 5:00 PM – 5:30 AM | Wednesday: 5:00 PM – 5:30 AM | Thursday: 5:00 PM – 5:30 AM | Friday: 5:00 PM – 5:30 AM | Saturday: 5:00 PM – 5:30 AM | Sunday: 5:00 PM – 5:30 AM,4.9,38,https://maps.google.com/?cid=6984397734425642799&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"219 2 Adulyadej Rd, Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",high
weed_th,5e70fac8-4f56-41ac-b0ed-e91ecd519ea6,จีออโต้ซี๊ด(G.Autoseeds),Udon Thani,"85 Tambon Huai Koeng, Amphoe Kumphawapi, Chang Wat Udon Thani 41110, Thailand",,,,,5.0,16,,,,,https://weed.th/shop/5e70fac8-4f56-41ac-b0ed-e91ecd519ea6/udon-thani/%E0%B8%88%E0%B8%B5%E0%B8%AD%E0%B8%AD%E0%B9%82%E0%B8%95%E0%B9%89%E0%B8%8B%E0%B8%B5%E0%B9%8A%E0%B8%94gautoseeds,2026-05-24T04:33:42.561Z,ChIJSzbMF6gFIzERMJPQUHT46Yw,083 291 6329,https://www.facebook.com/profile.php?id=100083755062572,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,4.8,12,https://maps.google.com/?cid=10153920013339235120&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"85 Tambon Huai Koeng, Amphoe Kumphawapi, Chang Wat Udon Thani 41110, Thailand",high
weed_th,192b6f4f-bdb5-4f39-911b-7ab907892374,Faed-Nrk Cannabis Farmer (Strike weed shop)🌱🪴🥦💚🧑‍🌾,Udon Thani,"8/2 ม.1 ถ.นิตโย ซ.หนองบัว (ซ.ราษฎร์อุทิศ) ต.หมากแข้ง อ.เมือง หมากแข้ง Tambon Nong Bua, เมือง Chang Wat Udon Thani 41000, Thailand",,,,,5.0,2,,,,,https://weed.th/shop/192b6f4f-bdb5-4f39-911b-7ab907892374/udon-thani/faed-nrk-cannabis-farmer-strike-weed-shop,2026-05-03T23:02:01.791Z,ChIJ35ELf-OdIzERVrqDQpU7cA4,,https://udfweed.com/,Monday: 9:00 AM – 11:00 PM | Tuesday: 9:00 AM – 11:00 PM | Wednesday: 9:00 AM – 11:00 PM | Thursday: 9:00 AM – 11:00 PM | Friday: 9:00 AM – 11:00 PM | Saturday: 9:00 AM – 11:00 PM | Sunday: 9:00 AM – 11:00 PM,5,440,https://maps.google.com/?cid=1040397026174679638&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"299 Pajaksinlapacom Rd, Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",high
weed_th,ba02c4d1-1aa9-4dca-846b-e519abe537f6,Mee Cha Cannabis NWS,Udon Thani,"261 Tambon Nong Wua So, Amphoe Nong Wua So, Chang Wat Udon Thani 41220, Thailand",,,,,5.0,2,,,,,https://weed.th/shop/ba02c4d1-1aa9-4dca-846b-e519abe537f6/udon-thani/mee-cha-cannabis-nws,2026-05-24T04:33:06.658Z,ChIJ0z_2JrKXIzER3sYrsZDaMnc,099 167 5657,,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,5,2,https://maps.google.com/?cid=8589167754331539166&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"261 Tambon Nong Wua So, Amphoe Nong Wua So, Chang Wat Udon Thani 41220, Thailand",high
weed_th,2bd947ce-ba19-4d04-9aea-ddaab31e1139,KIT อะไหล่แต่ง สี่แยกไฟแดงหนองใส41000,Udon Thani,"บ้านเลขที่57/5 หมู่ที่5 บ้านดงอุดม ต ซ. หนองบัว Mueang Udon Thani District, Udon Thani 41000, Thailand",,,,,5.0,4,,,,,https://weed.th/shop/2bd947ce-ba19-4d04-9aea-ddaab31e1139/udon-thani/kit-%E0%B8%AD%E0%B8%B0%E0%B9%84%E0%B8%AB%E0%B8%A5%E0%B9%88%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87-%E0%B8%AA%E0%B8%B5%E0%B9%88%E0%B9%81%E0%B8%A2%E0%B8%81%E0%B9%84%E0%B8%9F%E0%B9%81%E0%B8%94%E0%B8%87%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B9%83%E0%B8%AA41000,2026-05-24T04:33:05.101Z,ChIJSzMTcMd3IzERadCAn9VTcbM,082 942 0070,https://www.facebook.com/dek.kit.2024?mibextid=kFxxJD,Monday: 10:00 AM – 11:30 PM | Tuesday: 10:00 AM – 11:30 PM | Wednesday: 10:00 AM – 11:30 PM | Thursday: 10:00 AM – 11:30 PM | Friday: 10:00 AM – 11:30 PM | Saturday: 10:00 AM – 11:30 PM | Sunday: 10:00 AM – 11:30 PM,5,3,https://maps.google.com/?cid=12930208182126563433&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"57 บ้านดงอุดม 5 Soi Nongbua, Tambon Nong Bua, เมือง Chang Wat Udon Thani 41000, Thailand",high
weed_th,17fac348-b3ad-4033-adfb-b84ee985dfd5,AOG cannabis shop,Udon Thani,"CR28+QCR, Nong Bua Sub-district, Mueang Udon Thani District, Udon Thani 41000, Thailand",,,,,5.0,1,,,,,https://weed.th/shop/17fac348-b3ad-4033-adfb-b84ee985dfd5/udon-thani/aog-cannabis-shop,2026-05-03T23:02:01.791Z,ChIJZ5EgCwB3IzERt_oRH38dhnk,,,,5,5,https://maps.google.com/?cid=8756718957287832247&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"CR28+QCJ, Nong Bua, Mueang Udon Thani District, Udon Thani 41000, Thailand",high
weed_th,1d76d428-25e2-468c-8ef9-e29f7d5c0864,tgcnb3,Udon Thani,,,,,,,,,,,,https://weed.th/shop/1d76d428-25e2-468c-8ef9-e29f7d5c0864/udon-thani/tgcnb3,2026-05-03T23:02:01.791Z,ChIJR4UlZC-dIzER0l_krKwjeG0,,,,,,https://maps.google.com/?cid=7888093971881418706&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"ตำบล บ้านเลื่อม เมือง อุดรธานี 41000, Thailand",low
weed_th,b9a6cf58-dd2c-446c-8faf-278c1d658fab,High Harvest พรหมประกาย,Udon Thani,"CQ4G+88V, Promprakay Rd, Tambon Ban Lueam, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",,,,,5.0,55,,,,,https://weed.th/shop/b9a6cf58-dd2c-446c-8faf-278c1d658fab/udon-thani/high-harvest-%E0%B8%9E%E0%B8%A3%E0%B8%AB%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A2,2026-05-24T04:32:36.457Z,ChIJMcApTgCdIzERloKHpMv0yTY,091 794 3840,https://www.facebook.com/profile.php?id=61564615202634&mibextid=LQQJ4d,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,4.9,48,https://maps.google.com/?cid=3947955703842833046&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"CQ4G+88V, Promprakay Rd, Tambon Ban Lueam, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",high
weed_th,1d87fb1c-242b-4109-9d2e-4d302d83e1c6,Highlights,Udon Thani,"10 14 Pajaksinlapacom Rd, Tambon Mak Khaeng, เมือง Chang Wat Udon Thani 41000, Thailand",,,,,5.0,19,,,,,https://weed.th/shop/1d87fb1c-242b-4109-9d2e-4d302d83e1c6/udon-thani/highlights,2026-05-24T04:32:26.663Z,ChIJHeacbwCdIzERIpZRkzdIJfc,,,Monday: 6:00 PM – 2:00 AM | Tuesday: 6:00 PM – 2:00 AM | Wednesday: 6:00 PM – 2:00 AM | Thursday: 6:00 PM – 2:00 AM | Friday: 6:00 PM – 2:00 AM | Saturday: 6:00 PM – 2:00 AM | Sunday: 6:00 PM – 2:00 AM,5,2,https://maps.google.com/?cid=17808719705038493218&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"CR32+QQQ, Unnamed Road, Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",high
weed_th,62e49ee1-a070-4abc-a080-6aa47a9622dd,TG Cannabis 3,Udon Thani,"255 ม.2.ซ.โนนขมิ้น8 ต.หนองบัว อ.เมือง หนองยัว Tambon Nong Bua, เมือง Chang Wat Udon Thani 41000, Thailand",,,,,5.0,1,,,,,https://weed.th/shop/62e49ee1-a070-4abc-a080-6aa47a9622dd/udon-thani/tg-cannabis-3,2026-05-24T04:31:55.239Z,ChIJJeNuRbt3IzERqSoGK3JXMt0,090 351 5401,,Monday: 11:30 AM – 10:30 PM | Tuesday: 11:30 AM – 10:30 PM | Wednesday: 11:30 AM – 10:30 PM | Thursday: 11:30 AM – 10:30 PM | Friday: 11:30 AM – 10:30 PM | Saturday: 12:00 – 10:00 PM | Sunday: 12:00 – 10:00 PM,5,1,https://maps.google.com/?cid=15938898179077319337&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"255 ม.2.ซ.โนนขมิ้น8 ต.หนองบัว อ.เมือง หนองยัว Tambon Nong Bua, เมือง Chang Wat Udon Thani 41000, Thailand",high
weed_th,5090a0d3-4dbd-43e6-8cc6-eeb9f92ed512,Zone A Shop,Udon Thani,"69/10 Tambon Thap Kung, Amphoe Nong Saeng, Chang Wat Udon Thani 41340, Thailand",,,,,5.0,6,,,,,https://weed.th/shop/5090a0d3-4dbd-43e6-8cc6-eeb9f92ed512/udon-thani/zone-a-shop,2026-05-24T04:31:09.186Z,ChIJpbFZvdChIzERVJ171TQtLxY,081 154 6216,,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,4.6,5,https://maps.google.com/?cid=1598546097683012948&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"69 หมู่ 10 Tambon Thap Kung, Amphoe Nong Saeng, Chang Wat Udon Thani 41340, Thailand",high
weed_th,dd8bdf11-ca7f-4985-a34f-a796bfc7be11,BOOMTREEHC,Udon Thani,"666 Soi Dusadi 7, Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",,,,,5.0,134,,,,,https://weed.th/shop/dd8bdf11-ca7f-4985-a34f-a796bfc7be11/udon-thani/boomtreehc,2026-05-24T04:30:51.768Z,ChIJJSPCPgCdIzERohbB8bG2CGU,,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,5,66,https://maps.google.com/?cid=7280269673025836706&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"666 Soi Dusadi 7, Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",high
weed_th,e8d9b260-f776-4cb8-931e-e048dff96cbf,Ran Cannabis Run,Udon Thani,"72 10 Thongyai Rd, Mueang Udon Thani District, 41000, Thailand",,,,,5.0,21,,,,,https://weed.th/shop/e8d9b260-f776-4cb8-931e-e048dff96cbf/udon-thani/ran-cannabis-run,2026-05-24T04:30:31.362Z,ChIJx6hqgo-dIzEROIBI1CjrJ0w,061 229 0422,https://www.instagram.com/rancannabisrun?igsh=aWhxb25pNW1hNGlo,Monday: 6:00 PM – 12:00 AM | Tuesday: 6:00 PM – 12:00 AM | Wednesday: 6:00 PM – 12:00 AM | Thursday: 6:00 PM – 12:00 AM | Friday: 6:00 PM – 12:00 AM | Saturday: 6:00 PM – 12:00 AM | Sunday: 6:00 PM – 12:00 AM,5,15,https://maps.google.com/?cid=5487613231566979128&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"72 10 Thongyai Rd, Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",high
weed_th,b56f4b5b-5c29-408e-9454-9ca1122fe18a,ดาวเทียม Cannabis,Udon Thani,"2/2 Athipbodi, Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",,,,,5.0,2,,,,,https://weed.th/shop/b56f4b5b-5c29-408e-9454-9ca1122fe18a/udon-thani/%E0%B8%94%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B8%A2%E0%B8%A1-cannabis,2026-05-24T04:30:24.664Z,ChIJ4SEoEQCdIzERoUREttcQ0tk,,,,5,2,https://maps.google.com/?cid=15695626170001540257&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"2/2 Athipbodi, Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",high
weed_th,7e91a312-23d3-4842-9b84-140d306a0fae,BANNOK SHOP,Udon Thani,"178 1 Soi Siri Mongkhon 1, Tambon Nong Khon Kwang, เมือง Chang Wat Udon Thani 41000, Thailand",,,,,5.0,45,,,,,https://weed.th/shop/7e91a312-23d3-4842-9b84-140d306a0fae/udon-thani/bannok-shop,2026-05-24T04:30:14.367Z,ChIJD0UQNwB3IzERmDdWZ4IeLG0,097 057 8072,https://www.facebook.com/profile.php?id=61550096631998&mibextid=ZbWKwL,Monday: 5:30 – 10:00 PM | Tuesday: 5:30 – 10:00 PM | Wednesday: Closed | Thursday: 5:30 – 10:00 PM | Friday: 5:30 – 11:00 PM | Saturday: 5:30 – 11:00 PM | Sunday: 5:30 – 10:00 PM,4.9,43,https://maps.google.com/?cid=7866696194537699224&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"ซอยศรีมงคล 1 Tambon Nong Khon Kwang, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",high
weed_th,d9c5632d-72fa-4f31-a6aa-5f5f69336c45,ร้านขายกัญชา,Udon Thani,,,,,,,,,,,,https://weed.th/shop/d9c5632d-72fa-4f31-a6aa-5f5f69336c45/udon-thani/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%81%E0%B8%B1%E0%B8%8D%E0%B8%8A%E0%B8%B2,2026-05-03T23:02:01.791Z,ChIJ35ELf-OdIzERVrqDQpU7cA4,,https://udfweed.com/,Monday: 9:00 AM – 11:00 PM | Tuesday: 9:00 AM – 11:00 PM | Wednesday: 9:00 AM – 11:00 PM | Thursday: 9:00 AM – 11:00 PM | Friday: 9:00 AM – 11:00 PM | Saturday: 9:00 AM – 11:00 PM | Sunday: 9:00 AM – 11:00 PM,5,440,https://maps.google.com/?cid=1040397026174679638&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"299 Pajaksinlapacom Rd, Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",high
weed_th,a2dea1e6-b15b-456b-9976-57262bad173a,mbarista น้ำโสม,Udon Thani,,,,,,,,,,,,https://weed.th/shop/a2dea1e6-b15b-456b-9976-57262bad173a/udon-thani/mbarista-%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%82%E0%B8%AA%E0%B8%A1,2026-05-03T23:02:01.791Z,ChIJ417hwj2dIzERiGDmpLOIPtQ,088 572 0764,,Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: 8:00 AM – 5:00 PM | Sunday: 8:00 AM – 5:00 PM,4.8,110,https://maps.google.com/?cid=15293811689743868040&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"188 กัลปพฤกษ์ แกรนด์ พาร์ค คอนโดมิเนียม 502 Sri Chom Chun 1, Tambon Mak Khaeng, เมือง Chang Wat Udon Thani 41000, Thailand",high
weed_th,7b9aa8a1-e5da-4486-9c97-d59bf3eceb2d,BANNOK SHOP,Udon Thani,"9R98+3JV ซอยศรีมงคล 1 Tambon Nong Khon Kwang, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",,,,,5.0,45,,,,,https://weed.th/shop/7b9aa8a1-e5da-4486-9c97-d59bf3eceb2d/udon-thani/bannok-shop,2026-05-05T20:30:34.848Z,ChIJD0UQNwB3IzERmDdWZ4IeLG0,097 057 8072,https://www.facebook.com/profile.php?id=61550096631998&mibextid=ZbWKwL,Monday: 5:30 – 10:00 PM | Tuesday: 5:30 – 10:00 PM | Wednesday: Closed | Thursday: 5:30 – 10:00 PM | Friday: 5:30 – 11:00 PM | Saturday: 5:30 – 11:00 PM | Sunday: 5:30 – 10:00 PM,4.9,43,https://maps.google.com/?cid=7866696194537699224&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"ซอยศรีมงคล 1 Tambon Nong Khon Kwang, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",high
