src_id,src_id_alt,sources,name,name_thai,name_en,category_raw,subcategory,is_food,lat,lng,zipcode,address,phone,website,email,wongnai_categories,osm_subcategory,wongnai_cuisine,wongnai_price_range,wongnai_opening_hours,wongnai_rating,wongnai_review_count,fb_ad_count,fb_check_status,fb_search_url,review_count,is_tourism,lead_raw,lead_quality,score_factors,detail_url
wongnai:610520Bm,,wongnai,ก๋วยเตี๋ยวเรืออยุธยา พุดตาน,ก๋วยเตี๋ยวเรืออยุธยา พุดตาน,,อาหารไทย,อาหารไทย,True,17.362827729368256,103.10299189255547,,,,,,อาหารไทย|ก๋วยเตี๋ยว|ร้านริมน้ำ,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2%20%E0%B8%9E%E0%B8%B8%E0%B8%94%E0%B8%95%E0%B8%B2%E0%B8%99&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/610520Bm
wongnai:3344316vM,,wongnai,Care-Khun tea ร้านน้ำชงแคร์คุณ หน้าเทคนิคพิชญ,,,ชานมไข่มุก,ชานมไข่มุก,True,17.68498930000002,103.25764380000004,41190,,,,,ชานมไข่มุก,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=Care-Khun%20tea%20%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%8A%E0%B8%87%E0%B9%81%E0%B8%84%E0%B8%A3%E0%B9%8C%E0%B8%84%E0%B8%B8%E0%B8%93%20%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B9%80%E0%B8%97%E0%B8%84%E0%B8%99%E0%B8%B4%E0%B8%84%E0%B8%9E%E0%B8%B4%E0%B8%8A%E0%B8%8D&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/3344316vM
wongnai:3313669AX,,wongnai,วรรณา ขนมจีนน้ำเงี้ยว,,,อาหารเหนือ,อาหารเหนือ,True,17.715459654189075,103.2450252212584,41190,,,,,อาหารเหนือ,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%E0%B8%B2%20%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%88%E0%B8%B5%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%80%E0%B8%87%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B8%A7&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/3313669AX
wongnai:625106rN,,wongnai,ยำมักม่วน ข้าว น้ำ ยำ  ยำมะม่วง  งามวงศ์วาน งามวงศ์วาน ชินเขต2,ยำมะม่วง ข้าว เเละเครื่องดื่ม,Yum mugmuan,อาหารอีสาน/ร้านส้มตำ,อาหารอีสาน/ร้านส้มตำ,True,17.11117507219867,103.00864247605205,41110,,,,,อาหารอีสาน/ร้านส้มตำ|ร้านกาแฟ/ชา|อาหารตามสั่ง,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%A2%E0%B8%B3%E0%B8%A1%E0%B8%B1%E0%B8%81%E0%B8%A1%E0%B9%88%E0%B8%A7%E0%B8%99%20%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%20%E0%B8%99%E0%B9%89%E0%B8%B3%20%E0%B8%A2%E0%B8%B3%20%20%E0%B8%A2%E0%B8%B3%E0%B8%A1%E0%B8%B0%E0%B8%A1%E0%B9%88%E0%B8%A7%E0%B8%87%20%20%E0%B8%87%E0%B8%B2%E0%B8%A1%E0%B8%A7%E0%B8%87%E0%B8%A8%E0%B9%8C%E0%B8%A7%E0%B8%B2%E0%B8%99%20%E0%B8%87%E0%B8%B2%E0%B8%A1%E0%B8%A7%E0%B8%87%E0%B8%A8%E0%B9%8C%E0%B8%A7%E0%B8%B2%E0%B8%99%20%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%82%E0%B8%952&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/625106rN
wongnai:386093Bg,,wongnai,ครัวนายแม่ อุดรธานี,,Krua Nay- Mae,อาหารไทย,อาหารไทย,True,16.956569,103.442913,,,,,,อาหารไทย|อาหารอีสาน/ร้านส้มตำ,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B9%81%E0%B8%A1%E0%B9%88%20%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A3%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/386093Bg
wongnai:431122rw,,wongnai,พระธาตุเทพจินดาบ้านเดียม หรือ วัดพระธาตุบ้านเดียม,พระธาตุเทพจินดาบ้านเดียม หรือ วัดพระธาตุบ้านเดียม,,วัด,วัด,False,17.2144181,103.03539520000004,,,,,,วัด,,,,,,,,,,,0,0,0,,https://www.wongnai.com/restaurants/431122rw
wongnai:375504IV,,wongnai,วัดโพธิ์ศรีใน,,,วัด,วัด,False,17.4084227,103.24389819999999,,,,,,วัด,,,,,,,,,,,0,0,0,,https://www.wongnai.com/restaurants/375504IV
wongnai:93293JO,,wongnai,เจ๊จันก๋วยเตี๋ยวเป็ด,เจ๊จันก๋วยเตี๋ยวเป็ด,CHE CHAN DUCK NOODLE,ก๋วยเตี๋ยว,ก๋วยเตี๋ยว,True,17.056076,102.920086,41110,,,,,ก๋วยเตี๋ยว,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B9%80%E0%B8%88%E0%B9%8A%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%9B%E0%B9%87%E0%B8%94&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93293JO
wongnai:3448297YA,,wongnai,เอลินปังนิยม,,,ปิ้งย่าง,ปิ้งย่าง,True,17.10378023798045,103.01614528521895,41110,,,,,ปิ้งย่าง,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B9%80%E0%B8%AD%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B8%99%E0%B8%B4%E0%B8%A2%E0%B8%A1&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/3448297YA
wongnai:1962548Le,,wongnai,โมเมย์แซนวิชไส้แตก,,,อาหารเช้า,อาหารเช้า,True,17.354409004687227,103.10476072971265,41130,,,,,อาหารเช้า,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B9%82%E0%B8%A1%E0%B9%80%E0%B8%A1%E0%B8%A2%E0%B9%8C%E0%B9%81%E0%B8%8B%E0%B8%99%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B9%84%E0%B8%AA%E0%B9%89%E0%B9%81%E0%B8%95%E0%B8%81&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/1962548Le
wongnai:3096068NX,,wongnai,ข้าวแกงจับกัง โชว์พุง -,ข้าวแกงจับกัง โชว์พุง,,อาหารกล่อง/ข้าวกล่อง เดลิเวอรี,อาหารกล่อง/ข้าวกล่อง เดลิเวอรี,True,17.1059618,103.0189664,41110,,,,,อาหารกล่อง/ข้าวกล่อง เดลิเวอรี,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%81%E0%B8%81%E0%B8%87%E0%B8%88%E0%B8%B1%E0%B8%9A%E0%B8%81%E0%B8%B1%E0%B8%87%20%E0%B9%82%E0%B8%8A%E0%B8%A7%E0%B9%8C%E0%B8%9E%E0%B8%B8%E0%B8%87%20-&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/3096068NX
wongnai:3364901GI,,wongnai,ร้านเชฟเอก,,,อาหารกล่อง/ข้าวกล่อง เดลิเวอรี,อาหารกล่อง/ข้าวกล่อง เดลิเวอรี,True,17.689819184530528,103.24299579486251,41190,,,,,อาหารกล่อง/ข้าวกล่อง เดลิเวอรี,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%8A%E0%B8%9F%E0%B9%80%E0%B8%AD%E0%B8%81&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/3364901GI
wongnai:2081974Co,,wongnai,สบายกาย นวดเพื่อสุขภาพ บ้านผือ,,,นวดแผนไทย,นวดแผนไทย,False,17.691289640567774,102.46614469710619,,,,,,นวดแผนไทย,,,,,,,,,,,0,0,0,,https://www.wongnai.com/restaurants/2081974Co
wongnai:685193ve,,wongnai,ก๋วยเตี๋ยวไก่มะระสูตรเด็ด,ร้านกินอิ่ม,,ก๋วยเตี๋ยว,ก๋วยเตี๋ยว,True,16.978915151674418,102.89263408631086,41240,,,,,ก๋วยเตี๋ยว|อาหารกล่อง/ข้าวกล่อง เดลิเวอรี,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%A1%E0%B8%B0%E0%B8%A3%E0%B8%B0%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%94&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/685193ve
wongnai:2637084KZ,,wongnai,ยำแซ่บ สเตชั่น,,,อาหารอีสาน/ร้านส้มตำ,อาหารอีสาน/ร้านส้มตำ,True,17.4573172,102.5382081,,,,,,อาหารอีสาน/ร้านส้มตำ,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%A2%E0%B8%B3%E0%B9%81%E0%B8%8B%E0%B9%88%E0%B8%9A%20%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/2637084KZ
wongnai:3669027JV,,wongnai,เฟื่องฟ้า อ. บ้านผือ จ.อุดรธานี,เฟื่องฟ้า อ.บ้านผือ จ.อุดรธานี,,อาหารไทย,อาหารไทย,True,17.6891495,102.4813402,,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B9%80%E0%B8%9F%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%9F%E0%B9%89%E0%B8%B2%20%E0%B8%AD.%20%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9C%E0%B8%B7%E0%B8%AD%20%E0%B8%88.%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A3%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/3669027JV
wongnai:3420461im,,wongnai,ร้านโชคอนันต์,,,ก๋วยเตี๋ยว,ก๋วยเตี๋ยว,True,17.691674567910287,103.25704818024964,41190,,,,,ก๋วยเตี๋ยว,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%82%E0%B8%8A%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B8%B1%E0%B8%99%E0%B8%95%E0%B9%8C&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/3420461im
wongnai:399698bj,,wongnai,ผัดไทยNB,,,อาหารไทย,อาหารไทย,True,17.268232,102.599835,41360,,,,,อาหารไทย|อาหารจานเดียว|อาหารตามสั่ง,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B9%84%E0%B8%97%E0%B8%A2NB&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/399698bj
wongnai:3314218QT,,wongnai,ตาลเบเกอรี่เฮาส์,,,ของหวาน,ของหวาน,True,17.67665788803217,103.24985157845437,41190,,,,,ของหวาน,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%95%E0%B8%B2%E0%B8%A5%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%E0%B9%80%E0%B8%AE%E0%B8%B2%E0%B8%AA%E0%B9%8C&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/3314218QT
wongnai:2429175cu,,wongnai,น้องซันkitchen,,,อาหารตามสั่ง,อาหารตามสั่ง,True,17.318586,103.020465,41130,,,,,อาหารตามสั่ง,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%8B%E0%B8%B1%E0%B8%99kitchen&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/2429175cu
wongnai:1651422db,,wongnai,โรงแรมปาริชาติ บ้านดุง,,,โรงแรม/รีสอร์ท,โรงแรม/รีสอร์ท,False,17.679723708272487,103.23431700468063,,,,,,โรงแรม/รีสอร์ท,,,,,,,,,,,0,0,0,,https://www.wongnai.com/restaurants/1651422db
wongnai:2736754pA,,wongnai,PEEKE พี่เข้ - กุมภวาปี กุมภาวปี,พี่เข้,PEEKE,ของหวาน,ของหวาน,True,17.108688809526004,103.01851634151019,41110,,,,,ของหวาน,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=PEEKE%20%E0%B8%9E%E0%B8%B5%E0%B9%88%E0%B9%80%E0%B8%82%E0%B9%89%20-%20%E0%B8%81%E0%B8%B8%E0%B8%A1%E0%B8%A0%E0%B8%A7%E0%B8%B2%E0%B8%9B%E0%B8%B5%20%E0%B8%81%E0%B8%B8%E0%B8%A1%E0%B8%A0%E0%B8%B2%E0%B8%A7%E0%B8%9B%E0%B8%B5&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/2736754pA
wongnai:3650999uy,,wongnai,MCข้าวขาหมูบุฟเฟ่ต์&ก๋วยเตี๋ยวเรือหมู,,,ก๋วยเตี๋ยว,ก๋วยเตี๋ยว,True,17.106784586908947,103.01820833532648,41110,,,,,ก๋วยเตี๋ยว,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=MC%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%82%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%9A%E0%B8%B8%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B9%88%E0%B8%95%E0%B9%8C%26%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%AB%E0%B8%A1%E0%B8%B9&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/3650999uy
wongnai:176001DD,,wongnai,ส้มตำจรวด,,,อาหารอีสาน/ร้านส้มตำ,อาหารอีสาน/ร้านส้มตำ,True,17.3115798,102.600971,39000,,,,,อาหารอีสาน/ร้านส้มตำ|อาหารตามสั่ง,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%AA%E0%B9%89%E0%B8%A1%E0%B8%95%E0%B8%B3%E0%B8%88%E0%B8%A3%E0%B8%A7%E0%B8%94&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/176001DD
wongnai:376107nn,,wongnai,แจ่วฮ้อนนาทราย,,,อาหารไทย,อาหารไทย,True,16.98642,102.895902,,,,,,อาหารไทย|ชาบู/สุกี้ยากี้/หม้อไฟ,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B9%81%E0%B8%88%E0%B9%88%E0%B8%A7%E0%B8%AE%E0%B9%89%E0%B8%AD%E0%B8%99%E0%B8%99%E0%B8%B2%E0%B8%97%E0%B8%A3%E0%B8%B2%E0%B8%A2&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/376107nn
wongnai:827278kW,,wongnai,จิดาภา แฮร์สปา,,,ตัดผม,ตัดผม,False,16.951221,103.434266,,,,,,ตัดผม|สระไดร์|ยืดผม|ทำสีผม,,,,,,,,,,,0,0,0,,https://www.wongnai.com/restaurants/827278kW
wongnai:3341804Dt,,wongnai,ขนมจีน บุฟเฟ่ต์ผัก แม่ดวง-ตลาดบ้านดุง สาขา บ้านดุง อุดรธานี,,,อาหารจานเดียว,อาหารจานเดียว,True,17.70065409999998,103.2572998,44130,,,,,อาหารจานเดียว,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%88%E0%B8%B5%E0%B8%99%20%E0%B8%9A%E0%B8%B8%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B9%88%E0%B8%95%E0%B9%8C%E0%B8%9C%E0%B8%B1%E0%B8%81%20%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%94%E0%B8%A7%E0%B8%87-%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%94%E0%B8%B8%E0%B8%87%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%94%E0%B8%B8%E0%B8%87%20%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A3%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/3341804Dt
wongnai:1651556lf,,wongnai,ตาเด็ด ข้าวมันไก่ตอน,,,อาหารไทย,อาหารไทย,True,17.689009,103.257113,,,,,,อาหารไทย|อาหารจานเดียว,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%95%E0%B8%B2%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%94%20%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%99%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%95%E0%B8%AD%E0%B8%99&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/1651556lf
wongnai:2300108Jz,,wongnai,ล้านกับข้าว -,ล้านกับข้าว,,อาหารจานเดียว,อาหารจานเดียว,True,17.691753626011216,103.25876196698194,41190,,,,,อาหารจานเดียว|อาหารตามสั่ง|เครื่องดื่ม/น้ำผลไม้,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%A5%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%81%E0%B8%B1%E0%B8%9A%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%20-&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/2300108Jz
wongnai:386847UT,,wongnai,ก๋วยจั๊บน้ำข้นบ้านดุง,,,อาหารไทย,อาหารไทย,True,17.695092,103.258667,,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B8%88%E0%B8%B1%E0%B9%8A%E0%B8%9A%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%82%E0%B9%89%E0%B8%99%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%94%E0%B8%B8%E0%B8%87&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/386847UT
wongnai:185249Iu,,wongnai,ข้าวจี่ นางช้อย,,,อาหารไทย,อาหารไทย,True,17.959057,102.623407,43130,,,,,อาหารไทย|สตรีทฟู้ด/รถเข็น|อาหารเช้า,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%88%E0%B8%B5%E0%B9%88%20%E0%B8%99%E0%B8%B2%E0%B8%87%E0%B8%8A%E0%B9%89%E0%B8%AD%E0%B8%A2&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/185249Iu
wongnai:375655jM,,wongnai,สวนธรรมชาติ (สวนลิง) กุมภวาปี,,,ท่องเที่ยวทางธรรมชาติ,ท่องเที่ยวทางธรรมชาติ,True,17.11140681567773,103.0175969085983,,,,,,ท่องเที่ยวทางธรรมชาติ,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%B4%20%28%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%A5%E0%B8%B4%E0%B8%87%29%20%E0%B8%81%E0%B8%B8%E0%B8%A1%E0%B8%A0%E0%B8%A7%E0%B8%B2%E0%B8%9B%E0%B8%B5&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/375655jM
wongnai:2717346VN,,wongnai,ตำตุ๊ปุ๊ กุมภวาปี,ตำตุ๊ปุ๊,,อาหารอีสาน/ร้านส้มตำ,อาหารอีสาน/ร้านส้มตำ,True,17.108365137883,103.01907614643,,,,,,อาหารอีสาน/ร้านส้มตำ|อาหารตามสั่ง,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%95%E0%B8%B3%E0%B8%95%E0%B8%B8%E0%B9%8A%E0%B8%9B%E0%B8%B8%E0%B9%8A%20%E0%B8%81%E0%B8%B8%E0%B8%A1%E0%B8%A0%E0%B8%A7%E0%B8%B2%E0%B8%9B%E0%B8%B5&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/2717346VN
wongnai:3319902eW,,wongnai,อ้ายอ้วนขาหมู & ข้าวมันไก่ สาขาซีเจหน้า รพ.,,,อาหารจานเดียว,อาหารจานเดียว,True,17.106942990608424,103.01923429634178,40110,,,,,อาหารจานเดียว,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%AD%E0%B9%89%E0%B8%B2%E0%B8%A2%E0%B8%AD%E0%B9%89%E0%B8%A7%E0%B8%99%E0%B8%82%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9%20%26%20%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%99%E0%B9%84%E0%B8%81%E0%B9%88%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%8B%E0%B8%B5%E0%B9%80%E0%B8%88%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%20%E0%B8%A3%E0%B8%9E.&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/3319902eW
wongnai:230743mj,,wongnai,แอบแซบริมทาง,แอบแซบริมทาง,,อาหารอีสาน/ร้านส้มตำ,อาหารอีสาน/ร้านส้มตำ,True,17.892493,102.146903,,,,,,อาหารอีสาน/ร้านส้มตำ|อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B9%81%E0%B8%AD%E0%B8%9A%E0%B9%81%E0%B8%8B%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%97%E0%B8%B2%E0%B8%87&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/230743mj
wongnai:3563052vy,,wongnai,หวานใจก๋วยเตี๋ยวเรือ เนื้อตุ๋น อาหารตามสั่ง ไก่ทอด หมูกรอบชั่งกิโล สาขา 3 บ้านหนองสองห้อง,,,ก๋วยเตี๋ยว,ก๋วยเตี๋ยว,True,17.76300221573151,103.24051408097148,41190,,,,,ก๋วยเตี๋ยว,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%AB%E0%B8%A7%E0%B8%B2%E0%B8%99%E0%B9%83%E0%B8%88%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%20%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%95%E0%B8%B8%E0%B9%8B%E0%B8%99%20%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%AA%E0%B8%B1%E0%B9%88%E0%B8%87%20%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%97%E0%B8%AD%E0%B8%94%20%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%81%E0%B8%A3%E0%B8%AD%E0%B8%9A%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%87%E0%B8%81%E0%B8%B4%E0%B9%82%E0%B8%A5%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%203%20%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B8%AD%E0%B8%87%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/3563052vy
