Fylkesnummer,Fylkesnavn,Kommunenummer,Kommunenavn,Virksomhet,Org nummer,Offisiell nettside,Epost,Telefon,Scope,UU Status,Antall brudd (av 48),Sist oppdatert
03,Oslo,0301,Oslo,KUD - Kultur- og likestillingsdepartementet tilskudd,,https://regjeringen.no/kud/tilskudd,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Kampen skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Karma Tashi Ling buddhistsamfunn,976817434,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Karriereveiledning.no,,https://karriereveiledning.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kastellet skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kavlifondet,991781559,https://kavfrlifondet.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kemneren i Oslo,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kemnerkontoret i Oslo,,https://oslo.kommune.no/kemner,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,KiNS - Kommunal informasjonssikkerhet,,https://kins.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Kirkelig fellesråd i Oslo,976986679,https://kirken.no/oslo,post@ralingen.kirken.no,64 80 41 60,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kirkens Nødhjelp,970312823,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kirkerådet,974760649,https://kirken.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kjelsås skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kjernejournal,,https://helsenorge.no/kjernejournal,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Klagenemnda for industrielle rettigheter (KFIR),984016288,https://kfir.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Klima- og miljødepartementet,972417882,https://regjeringen.no/kld,postmottak@kld.dep.no,22 24 90 90,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Klimasats - kommunale klimatiltak,,https://miljodirektoratet.no/klimasats,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Klimastiftelsen,,https://klimastiftelsen.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kommunal- og distriktsdepartementet,972417858,https://regjeringen.no/kdd,postmottak@kmd.dep.no,22 24 90 90,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Kommunal- og distriktsdepartementet - distriktstilskudd,,https://regjeringen.no/kdd/tilskudd,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Kommunalbanken AS,976146871,https://kommunalbanken.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kommunalbanken AS (KBN),975349179,https://kbn.com,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kommuneadvokaten Oslo,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kommunedata.no - økonomiske nøkkeltall,,https://kommunedata.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Kommunefakta SSB,,https://ssb.no/kommunefakta,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Kommunerevisjonen i Oslo,976820746,https://oslo.kommune.no/kommunerevisjonen,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kommunikasjonsforeningen,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kompetanse Norge (nå HK-dir),916790072,https://kompetansenorge.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Konfliktrådet,986128468,https://konfliktfrraadet.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Konfliktrådet Oslo,,https://konfliktraadet.no/oslo,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Kongehuset,974761203,https://kongehuset.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Kongelig Norsk Båtforbund,971275804,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kongsberg Gruppen ASA,943753709,https://kongsberg.com,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kongsberg Satellite Services AS (KSAT),985572694,https://ksat.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Konkurranseklagenemnda,918068955,https://telemarkfylke.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Konkurransetilsynet,974761246,https://kt.no,post@kt.no,55 59 75 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Kontakt- og reservasjonsregisteret,,https://krr.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Kontoret for voldsoffererstatning (nå del av Statens sivilrettsforvaltning),,https://sivilrett.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Kontrollutvalget for kommunikasjonskontroll,,https://telemarkfylke.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Kopinor,971416076,https://kopinor.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Korsvoll skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kosmorama - Trondheim International Film Festival,,https://kosmorama.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kreftforeningen,971274654,https://kreftforeningen.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Krigsskolen,,https://forsvaret.no/krigsskolen,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kriminalomsorgen,971487408,https://kriminalomsorgen.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kuben videregående skole,997519485,https://kuben.vgs.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kultur- og idrettsbygg Oslo KF,920535570,https://kfrulturidrettsbygg.oslo.kommune.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kultur- og likestillingsdepartementet,872417752,https://regjeringen.no/kud,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Kulturetaten Oslo,976820088,https://oslo.kommune.no/kultur,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kulturhuset,,https://kulturhuset.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kulturrådet tilskuddsordninger,971527412,https://kulturradet.no/tilskudd,post@kulturdirektoratet.no,21 04 58 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Kulturtanken - Den kulturelle skolesekken,918219044,https://kulturtanken.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kunnskapsdepartementet,872417842,https://regjeringen.no/kd,postmottak@kd.dep.no,22 24 90 90,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Kunsthøgskolen i Oslo,977027233,https://khio.no,khio@khio.no,22 99 55 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kvekerne i Norge,970168381,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kystjegerkommandoen,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kystrederiene,,https://kystrederiene.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kystvakten (Forsvaret),986105174,https://telemarkfylke.no,firmapost@mil.no,23 09 80 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kystverket Sørøst,,https://kystverket.no/sorost,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Kystverket hovedkontor,874783242,https://kystverket.no,post@kystverket.no,07487,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,LMD - Landbruks- og matdepartementet tilskudd,,https://regjeringen.no/lmd/tilskudd,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,LO - Landsorganisasjonen i Norge,870261702,https://lo.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Laget - Norges Kristelige Student- og Skoleungdomslag,970230866,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Lambertseter skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Lambertseter videregående skole,974589184,https://lambertseter.vgs.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Landbruks- og matdepartementet,972417866,https://regjeringen.no/lmd,postmottak@kud.dep.no,22 24 90 90,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Landbruksdirektoratets tilskudd,981544315,https://landbruksdirektoratet.no/tilskudd,postmottak@landbruksdirektoratet.no,78 60 60 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Landinfo,988697372,https://landinfo.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Landinfo - Utlendingsforvaltningens fagenhet for landinformasjon,,https://landinfo.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Landsforeningen for hjerte- og lungesyke (LHL),970195417,https://lhl.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Lastebileiernes Forening,970168527,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Legeforeningen,971463969,https://legeforeningen.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Leger Uten Grenser,971324708,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Leieboerforeningen,939343015,https://lfreieboerforeningen.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Leverandørregisteret,,https://leverandorregisteret.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Likestillings- og diskrimineringsombudet,988681881,https://ldo.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Lions Club Norge,971375655,https://lions.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Ll Det Norske Teatret,921196164,,,22 47 38 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Lotteri- og stiftelsestilsynet,912660680,https://lottstift.no,postmottak@nfd.dep.no,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Lovdata,971252158,https://lovdata.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Lovisenberg Diakonale Sykehus,974207532,https://lds.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Luftambulansetjenesten HF,986264952,https://luftambulanse.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Luftfartstilsynet,981105516,https://luftfartstilsynet.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Lundin Energy Norway AS,987989297,https://lundin-energy.com,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Lusetjern skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Lånekassen,960885406,https://lanekassen.no,postmottak@lanekassen.no,22 72 67 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Løsøreregisteret,982391490,https://brreg.no/losoreregisteret,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,MF vitenskapelig høyskole,971528593,https://mf.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,MS-forbundet,970166874,https://ms.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Majorstuen menighet,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Majorstuen skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Manglerud videregående skole,974589192,https://manglerud.vgs.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Maritimt Forum,985421290,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Markedsrådet,,https://markedsradet.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Maskinentreprenørenes Forbund (MEF),970401591,https://mef.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Matrikkelen,,https://kartverket.no/matrikkel,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Matrikkelen - eiendomsregisteret,,https://kartverket.no/matrikkel,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Mediebedriftenes Landsforening,938213522,https://mediebedriftene.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Medietilsynet,974760886,https://medietilsynet.no,post@medietilsynet.no,69 30 12 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Menighetsfakultetet (MF vitenskapelig høyskole),971526033,https://mf.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Mental Helse Norge,971323841,https://mentalhelse.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Mercell,,https://mercell.com,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Meteorologisk institutt,971274042,https://met.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Metodistkirken i Norge,970229098,https://metodistkirken.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Microdata.no,,https://microdata.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Miljødirektoratets tilskudd,999601391,https://miljodirektoratet.no/tilskudd,post@miljodir.no,73 58 05 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Miljøstiftelsen,,https://miljostiftelsen.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,MinID,,https://minid.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Minhaj-ul-Quran International Norge,976755810,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Mortensrud skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Motorvognregisteret,,https://vegvesen.no/kjoretoy,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Munchmuseet,970042368,https://munchmuseet.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NAF - Norges Automobil-Forbund,914019700,https://naf.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NAV Alna,,https://nav.no/oslo/alna,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NAV Arbeid og ytelser,,https://nav.no/arbeid,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NAV Bjerke,,https://nav.no/oslo/bjerke,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NAV Familie- og pensjonsytelser,,https://nav.no/familie,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NAV Frogner,,https://nav.no/oslo/frogner,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NAV Gamle Oslo,,https://nav.no/oslo/gamleoslo,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NAV Grorud,,https://nav.no/oslo/grorud,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NAV Grünerløkka,,https://nav.no/oslo/grunerlokka,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NAV Hjelpemiddelsentral Oslo,,https://nav.no/hjelpemidler/oslo,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NAV Nordre Aker,,https://nav.no/oslo/nordreaker,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NAV Nordstrand,,https://nav.no/oslo/nordstrand,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NAV Pensjon,,https://nav.no/pensjon,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NAV Sagene,,https://nav.no/oslo/sagene,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NAV St. Hanshaugen,,https://nav.no/oslo/sthanshaugen,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NAV Stovner,,https://nav.no/oslo/stovner,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NAV Søndre Nordstrand,,https://nav.no/oslo/sondrenordstrand,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NAV Ullern,,https://nav.no/oslo/ullern,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NAV Vestre Aker,,https://nav.no/oslo/vestreaker,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NAV Østensjø,,https://nav.no/oslo/ostensjo,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NGI - Norges Geotekniske Institutt,958254318,https://ngi.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NGU - Norges geologiske undersøkelse,870634562,https://ngu.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NHO - Næringslivets Hovedorganisasjon,955600436,https://nho.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NHO Logistikk og Transport,971392685,https://nholt.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NHO Transport,971392677,https://nhotransport.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NIBIO - Norsk institutt for bioøkonomi,988983837,https://nibio.no,post@nibio.no,03246,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NIFU - Nordisk institutt for studier av innovasjon,,https://nifu.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,NILU - Norsk institutt for luftforskning,941705561,https://nilu.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NITO - Norges Ingeniør- og Teknologorganisasjon,971404407,https://nito.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NIVA - Norsk institutt for vannforskning,855869942,https://niva.no,post@niva.no,22 18 51 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NJ - Norsk Journalistlag,971024538,https://nj.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NOAS - Norsk organisasjon for asylsøkere,967299952,https://nfras.org,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NOKUT - Nasjonalt organ for kvalitet i utdanningen,988814039,https://nokut.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NOR-WAY Bussekspress AS,975983407,https://nor-way.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NORA - Norwegian Open Research Archives,,https://nora.openaccess.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NORCE Norwegian Research Centre,919408049,https://norfrce.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NRK,994724953,https://nrk.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NRK - Norsk rikskringkasting,976390512,https://nrk.no,dokumentarkivet@nrk.no,23 04 70 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NRK Lisensavdelingen,,https://nrk.no/lisens,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NRK Marienlyst,,https://nrk.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NSB (nå Vy),,https://vy.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NSD - Norsk senter for forskningsdata,985821585,https://nsd.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NSO - Norsk studentorganisasjon,979459911,https://student.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NUPI - Norsk utenrikspolitisk institutt,970955992,https://nupi.no,post@nupi.no,22994000,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,NVE - Flomvarsel,,https://varsom.no/flomvarsel,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,NVE - Snøskredvarsel,,https://varsom.no/snoskredvarsel,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Nasjonal ikt HF,918312246,https://nasjonaliktno.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nasjonal sikkerhetsmyndighet (NSM),910853514,https://nsm.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Nasjonalbiblioteket,976029095,https://nb.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Nasjonalforeningen for folkehelsen,970168241,https://nasjonalforeningen.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nasjonalmuseet,817309952,https://nasjonalmuseet.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Nasjonalt Kommunesamarbeid for 110-sentralene IKS,927056453,,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nasjonalt cybersikkerhetssenter (NCSC),,https://nsm.no/ncsc,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Nasjonalt folkehelseinstitutt (FHI),983744516,https://fhi.no,folkehelseinstituttet@fhi.no,21 07 70 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nasjonalt klageorgan for helsetjenesten (Helseklage),918537774,https://helseklage.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Nasjonalt kompetansesenter for legevaktmedisin (NKLM),,https://nklm.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nasjonalt organ for kvalitet i utdanningen (NOKUT),985042679,https://nokut.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nasjonalt vitenarkiv (NVA),,https://nva.sikt.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nationaltheatret,971274867,https://nationaltheatret.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nationaltheatret AS,914531365,https://www.nationaltheatret.no,,22 00 14 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nbim Germany Reinfra AS,930896985,,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nbim Iberian Reinfra AS,930642517,,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nbim Logistics AS,932510359,,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nbim Nerva AS,932539330,,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nbim Reinfra Funds AS,933546403,,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nbim Renewable Infra 2 AS,936085121,,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nbim Renewable Infra AS,925283150,,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nbim gp Investor AS,933981657,,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nbre France 2 AS,922700672,,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nbre France 3 AS,923267018,,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nbre France AS,821543592,,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nbre Germany AS,920937411,,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nbre Japan 1 AS,919953950,,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nbre Japan 2 AS,919954566,,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nbre sh AS,934556593,,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nelfo,971409589,https://nelfo.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nettbuss AS,994630809,https://vy.no/buss,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nidaros domkirkes restaureringsarbeider (NDR),971479841,https://nfrdr.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nobels Fredssenter,984066289,https://nobelpeacecenter.org,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nobina Norge AS,979619161,https://nobina.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nofima AS,989278835,https://nofima.no,post@nofima.no,77 62 90 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nor Lines AS,997316493,https://norlines.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norad - tilskudd,971024562,https://norad.no/tilskudd,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norad tilskudd,971277882,https://norad.no/tilskudd,postmottak@norad.no,22 24 20 30,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Nordplus - nordisk utdanningssamarbeid,,https://nordplusonline.org,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Nordre Oslo DPS,,https://oslouniversitetssykehus.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nordstrand menighet,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nordstrand skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nordstrand videregående skole,974589222,https://nordstrand.vgs.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norec - Norsk senter for utvekslingssamarbeid,989174591,https://norec.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Norfund,987080244,https://norfund.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norfund - Statens investeringsfond for næringsvirksomhet i utviklingsland,985832859,https://norfund.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norge.no,983887406,https://norge.no,postmottak@hod.dep.no,22 24 90 90,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Bank hovedkontor,937884117,https://norges-bank.no,central.bank@norges-bank.no,22 31 60 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Blindeforbunds Ungdom,,https://nbu.blindeforbundet.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Bondelag,939307447,https://bondelaget.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Bygdekvinnelag,970261714,https://bygdekvinnelaget.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Døveforbund,971406348,https://doveforbundet.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Fiskarlag,938469148,https://fiskarlaget.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Fotballforbund,970157503,https://fotball.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Friidrettsforbund,970157600,https://friidrett.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Handikapforbund (NHF),970186414,https://nhf.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Høyesterett,974761149,https://domstol.no/hoyesterett,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Norges KFUK-KFUM-speidere,970168225,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Kommunerevisorforbund,,https://nkrf.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Kristne Råd,970168500,https://nfrorgeskristneraad.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Kystfiskarlag,,https://nfrorgeskystfiskarlag.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Lastebileier-Forbund (NLF),937890977,https://lastebil.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Lastebileierforbund,870517092,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Miljøvernforbund,974762610,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Naturvernforbund,938805320,https://naturvernforbundet.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Rederiforbund,939536986,https://rederi.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Røde Kors Hovedkontor,,https://rodekors.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Skiforbund,971469609,https://skiforbundet.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Taxiforbund,970168667,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges Tekniske Vitenskapsakademi,980459374,https://telemarkfylke.no,,,Lokal,Ikke testet,,
